,Store Number,City,Sales,Ave. Sale Price,County Number,Zip Code,Ave. Margin per Liter,Volume Sold(L),Ave. Volume sold(L),Margin,Q1 Sales
0,2106,CEDAR FALLS,146038.7,277.640114068,7,50613,0.93200291898,9719.85,18.4788022814,5.16095057034,39287.29
1,2113,GOWRIE,9310.22,63.334829932,94,50543,3.34916045783,659.85,4.4887755102,5.44510204082,2833.25
2,2130,WATERLOO,111583.91,285.38084399,7,50703,0.595482459321,6879.37,17.5942966752,4.91800511509,24272.57
3,2152,ROCKWELL,7721.08,54.7594326241,17,50469,2.43397240886,633.37,4.4919858156,4.32262411348,2003.46
4,2178,WAUKON,24324.18,102.633670886,3,52172,2.33544533095,1917.12,8.08911392405,4.86886075949,5856.41
5,2190,DES MOINES,121689.06,92.5392091255,77,50314,3.59592114115,6322.17,4.8077338403,5.77425855513,29452.92
6,2191,KEOKUK,125093.49,209.88840604,56,52632,2.79650945567,8053.32,13.5122818792,5.77808724832,29085.57
7,2200,SAC CITY,22811.55,56.6043424318,81,50583,2.972717841,1817.24,4.50928039702,5.62086848635,4900.43
8,2205,CLARINDA,24623.01,85.7944599303,73,51632,2.6034461826,1555.41,5.41954703833,5.08264808362,6407.74
9,2228,WINTERSET,17462.07,72.758625,61,50273,3.60817203226,1367.65,5.69854166667,4.87541666667,5193.97
10,2233,SPIRIT LAKE,29553.34,122.627966805,30,51360,2.63835605141,2480.69,10.2933195021,5.86211618257,5374.55
11,2238,ALTOONA,11762.56,192.828852459,77,50009,2.96367363822,705.75,11.5696721311,6.15901639344,858.61
12,2248,DES MOINES,67682.06,147.134913043,77,50312,2.41488836063,2815.35,6.12032608696,7.53473913043,12663.68
13,2285,IOWA CITY,76927.11,251.395784314,52,52240,1.81542672995,3860.35,12.6155228758,6.82960784314,10019.12
14,2290,STORM LAKE,56289.66,72.0738284251,11,50588,3.13098337075,3620.45,4.63565941101,5.28149807939,12085.15
15,2327,CORNING,10245.14,54.2070899471,2,50841,2.82954722012,822.28,4.35068783069,5.09984126984,2253.6
16,2353,CRESCO,53349.19,147.373453039,45,52136,1.86000742054,4486.65,12.3940607735,5.1429558011,17382.6
17,2367,SHENANDOAH,5010.83,111.351777778,73,51601,1.21205291005,346.75,7.70555555556,4.76,2023.44
18,2413,DUBUQUE,90065.02,187.245363825,31,52001,0.849265596641,6261.29,13.0172349272,5.02654885655,22459.16
19,2445,OAKLAND,7189.48,42.0437426901,78,51560,2.70321312541,571.79,3.34380116959,4.94947368421,1215.08
20,2448,INDIANOLA,17740.7,43.1647201946,91,50125,3.67936763289,1245.53,3.030486618,5.04914841849,5655.92
21,2459,GUTHRIE CENTER,7352.33,68.0771296296,39,50115,1.31416168681,607.24,5.62259259259,4.0262037037,1609.57
22,2460,HAMPTON,33731.76,101.296576577,35,50441,2.00262393228,2782.46,8.35573573574,5.13195195195,6746.61
23,2465,DUBUQUE,25831.8,66.0659846547,31,52003,3.68023438161,1713.2,4.38158567775,5.89792838875,5615.99
24,2475,WEST BEND,10681.07,144.338783784,55,50597,1.31690825826,1044.94,14.1208108108,5.63067567568,5672.76
25,2478,ALTOONA,19840.65,230.705232558,77,50009,2.12528520672,1038.0,12.0697674419,7.01372093023,4459.85
26,2487,ANAMOSA,28900.96,70.6624938875,53,52205,2.61141750774,2547.85,6.22946210269,4.63916870416,7256.6
27,2498,ARLINGTON,2259.67,38.9598275862,33,50606,1.85949835796,230.12,3.9675862069,3.10551724138,279.22
28,2500,AMES,149121.63,126.481450382,85,50010,2.47312707042,10039.15,8.51497031383,5.21126378287,40234.9
29,2501,AMES,144833.66,113.062966432,85,50010,1.85863809392,9959.4,7.77470725995,5.00360655738,31412.95
30,2502,ANKENY,150094.01,195.18076723,77,50021,1.98785254728,10698.09,13.9116905072,5.63348504551,39420.06
31,2505,BOONE,70810.55,117.625498339,8,50036,1.6427090881,5593.45,9.29144518272,4.54098006645,14559.28
32,2506,BURLINGTON,143431.66,154.893801296,29,52601,1.81392415483,9022.58,9.74360691145,5.75379049676,31009.77
33,2507,BURLINGTON,29679.78,88.596358209,29,52601,1.01924088289,2542.23,7.58874626866,3.89220895522,8344.01
34,2508,CEDAR RAPIDS,115732.8,147.430318471,57,52405,1.95457403236,7862.83,10.016343949,5.06896815287,25427.31
35,2509,CEDAR RAPIDS,49768.76,133.071550802,57,52404,1.39020509744,3801.9,10.1655080214,4.56946524064,12372.23
36,2512,IOWA CITY,419534.61,305.11608,52,52240,1.20792837651,25917.38,18.8490036364,5.47384727273,82117.82
37,2513,IOWA CITY,60268.48,86.5926436782,52,52240,1.8368472813,4156.64,5.97218390805,4.7096408046,12790.37
38,2514,MARION,13817.52,70.8590769231,57,50129,1.31250374051,1163.28,5.96553846154,3.79538461538,3122.25
39,2515,MASON CITY,120977.04,93.9992540793,17,50401,2.2188854003,8866.56,6.88932400932,5.16771561772,23580.17
40,2517,NEWTON,76238.42,86.7331285552,50,50208,2.20813434465,5890.95,6.70187713311,4.86552901024,17341.08
41,2518,RED OAK,38178.25,98.6518087855,69,51566,3.27462963858,3110.36,8.03710594315,5.17715762274,10133.4
42,2521,WEST DES MOINES,107379.85,136.615585242,77,50265,1.64716724152,7775.4,9.89236641221,4.98097964377,25152.34
43,2522,SPIRIT LAKE,112353.87,172.321886503,30,51360,1.59451313567,7637.09,11.7133282209,5.20986196319,17085.59
44,2523,CENTERVILLE,35476.85,88.692125,4,52544,2.26308095824,3183.06,7.95765,4.73505,6249.85
45,2524,DUBUQUE,103507.58,149.361587302,31,52001,2.08689943112,6728.19,9.70878787879,5.35607503608,20151.17
46,2527,DES MOINES,56331.05,118.342542017,77,50315,1.59022134442,4392.49,9.22792016807,4.75634453782,11848.69
47,2528,DES MOINES,121199.45,187.906124031,77,50315,1.23035565727,7700.05,11.9380620155,4.53581395349,20559.95
48,2529,CEDAR RAPIDS,35599.6,76.5582795699,57,52405,2.29306393119,3709.64,7.97772043011,4.07774193548,5251.27
49,2532,DES MOINES,53207.99,128.832905569,77,50317,1.01341072389,4254.25,10.3008474576,4.32634382567,11724.24
50,2535,WEST DES MOINES,70392.17,142.783306288,77,50265,1.73927047593,4868.03,9.87430020284,5.31488843813,22751.92
51,2536,PLEASANT HILL,68196.39,119.016387435,77,50317,3.33114384673,4677.18,8.16261780105,5.82893542757,16637.34
52,2538,WATERLOO,55128.11,82.280761194,7,50702,3.65905763627,3832.0,5.71940298507,5.2956119403,10779.48
53,2539,IOWA FALLS,65453.71,159.254768856,42,50126,1.60907828571,4701.26,11.4385888078,5.41199513382,14048.75
54,2543,OTTUWMA,61929.58,83.5756815115,90,52501,2.02381669446,4136.87,5.58282051282,4.50863697706,11959.37
55,2544,MARSHALLTOWN,121010.83,138.933214696,64,50158,1.26757987479,8021.91,9.21,5.08331802526,31584.86
56,2545,IOWA CITY,50195.78,72.0169010043,52,52245,2.85374075209,3097.6,4.44418938307,5.20058823529,8626.51
57,2548,ALTOONA,97735.72,132.973768707,77,50009,1.88416046384,6623.22,9.01118367347,4.8773877551,15289.96
58,2549,INDIANOLA,74931.34,146.064990253,91,50125,1.52926828978,5827.03,11.3587329435,4.93734892788,26690.73
59,2550,OSCEOLA,19825.77,56.4836752137,20,50213,2.14344037444,1498.05,4.26794871795,4.62279202279,4156.78
60,2551,CHARITON,32477.18,89.223021978,59,50049,2.10199397665,2362.04,6.48912087912,4.69807692308,7919.5
61,2552,CEDAR RAPIDS,101064.0,102.498985801,57,52404,2.21214345915,7930.56,8.0431643002,4.81537525355,23784.11
62,2553,CRESTON,26164.9,96.5494464945,88,50801,1.78123413392,1885.08,6.95601476015,4.95147601476,6809.61
63,2554,DAVENPORT,22609.38,116.543195876,82,52802,0.431025805924,2278.8,11.7463917526,3.8418556701,3970.74
64,2555,KEOKUK,84398.07,155.143511029,56,52632,1.57132217736,5942.96,10.9245588235,4.74435661765,14838.66
65,2556,ESTHERVILLE,40672.86,77.4721142857,32,51334,3.43550443235,3221.51,6.13620952381,5.15973333333,8146.62
66,2558,MOUNT PLEASANT,77222.04,185.184748201,44,52641,1.32430326961,6202.32,14.8736690647,4.98681055156,29003.27
67,2559,ALBIA,12022.75,89.0574074074,68,52531,1.69478600823,879.0,6.51111111111,4.55814814815,2683.86
68,2560,MARION,116129.54,132.567968037,57,52302,1.51143391925,8342.02,9.52285388128,5.14697488584,23703.59
69,2561,DES MOINES,157134.87,154.356453831,77,50321,2.31839979733,10648.53,10.4602455796,5.23804518664,30898.92
70,2562,FORT DODGE,54966.77,212.226911197,94,50501,0.745271491688,5348.2,20.6494208494,4.76397683398,7341.93
71,2564,WATERLOO,48879.54,146.785405405,7,50701,1.30876773581,3981.03,11.955045045,4.92963963964,7412.45
72,2565,SPENCER,71542.43,69.1899709865,21,51301,2.49307600121,5189.44,5.01880077369,4.89178916828,17936.08
73,2566,KNOXVILLE,30363.02,93.4246769231,63,50138,2.0420264016,2175.55,6.694,4.40726153846,4163.07
74,2567,DAVENPORT,46398.91,62.6166126856,82,52806,2.94955584163,4066.4,5.48771929825,4.23750337382,6703.81
75,2568,CEDAR RAPIDS,25844.42,85.8618604651,57,52402,1.41117534088,2456.08,8.15973421927,3.95431893688,7318.16
76,2569,CEDAR RAPIDS,48675.15,69.4367332382,57,52402,2.18250218452,3607.84,5.14670470756,4.75038516405,10685.78
77,2571,WATERLOO,80618.12,161.23624,7,50703,1.74940267619,5823.65,11.6473,4.79522,14679.96
78,2572,CEDAR FALLS,98831.43,75.9657417371,7,50613,2.73558759949,6080.74,4.67389700231,5.00723289777,22911.98
79,2573,MUSCATINE,122362.25,140.970334101,70,52761,2.8008086153,8191.67,9.4374078341,5.92211981567,25145.27
80,2575,WATERLOO,23572.2,94.2888,7,50702,2.23033721693,1881.0,7.524,4.66664,6285.61
81,2576,STORM LAKE,51268.32,68.7242895442,11,50588,3.32605390683,3346.65,4.48612600536,5.41883378016,16259.69
82,2578,CHARLES CITY,66903.18,171.107877238,34,50616,1.31950927766,5148.65,13.1679028133,4.9068797954,10327.73
83,2579,GRINNELL,30280.1,102.993537415,79,50112,2.07469877038,1977.6,6.72653061224,5.09945578231,6348.57
84,2582,MASON CITY,68202.92,106.901128527,17,50401,2.15369263694,5502.68,8.62489028213,4.8224137931,11165.02
85,2584,FORT MADISON,45631.0,92.7459349593,56,52627,2.75501487875,3239.7,6.58475609756,5.54469512195,9003.97
86,2585,ALGONA,70885.9,135.53709369,55,50511,2.08802123947,5428.48,10.3795028681,5.05743785851,9330.01
87,2587,JOHNSTON,80916.32,67.2062458472,77,50131,4.17684246433,5387.34,4.47453488372,4.92108803987,10162.14
88,2588,CEDAR RAPIDS,92001.25,133.722747093,57,52403,1.77749482891,5842.38,8.49183139535,5.52831395349,21154.77
89,2590,CEDAR RAPIDS,121474.94,110.532247498,57,52402,2.7144452279,7987.13,7.26763421292,5.09328480437,22397.57
90,2591,ATLANTIC,49416.0,99.0300601202,15,50022,1.98819184291,3497.37,7.00875751503,4.82260521042,9210.44
91,2592,MARSHALLTOWN,15110.9,66.275877193,64,50158,2.35239412127,1378.42,6.04570175439,4.49188596491,3235.38
92,2593,CARROLL,191192.4,213.622793296,14,51401,2.3401955212,13403.82,14.9763351955,4.97055865922,34944.39
93,2594,SIOUX CITY,73476.67,101.768240997,97,51106,3.17920037209,4828.17,6.68721606648,5.13670360111,13641.55
94,2595,DENISON,76574.14,145.026780303,24,51442,2.68965909689,6750.82,12.7856439394,4.62070075758,10176.63
95,2596,OTTUMWA,30207.68,78.4615064935,90,52501,2.64581714441,2737.63,7.11072727273,4.03644155844,5262.24
96,2597,CHEROKEE,18618.54,132.046382979,18,51012,0.821501141381,1590.95,11.2833333333,4.60212765957,4452.34
97,2599,CORALVILLE,6683.73,145.298478261,52,52241,0.72289984472,445.65,9.68804347826,4.80739130435,6683.73
98,2600,OSKALOOSA,20355.99,75.9551865672,62,52577,2.1207212499,1712.25,6.38899253731,4.65037313433,3505.1
99,2601,FAIRFIELD,55709.07,131.389316038,51,52556,2.34930449349,3457.66,8.15485849057,5.86115566038,17207.46
100,2602,WEBSTER CITY,50235.06,108.265215517,40,50595,1.78012890209,3943.12,8.49810344828,4.58862068966,11573.41
101,2603,BETTENDORF,132877.27,115.948752182,82,52722,2.46612417494,8458.7,7.38106457243,5.89866492147,22810.43
102,2604,LEMARS,53845.76,91.1095769882,75,51031,2.69728718394,3794.87,6.4210998308,4.79365482234,9936.32
103,2605,CEDAR RAPIDS,95407.77,133.999676966,57,52402,1.99615928012,8283.86,11.6346348315,4.85598314607,17219.72
104,2606,HUMBOLDT,38012.27,105.297146814,46,50548,1.54929340346,2697.27,7.47166204986,4.88831024931,7821.86
105,2607,SHENANDOAH,46895.72,130.628746518,73,51601,1.74330213751,3355.13,9.34576601671,4.52501392758,12269.18
106,2609,AMES,6466.98,53.4461157025,85,50010,2.62974195417,471.9,3.9,4.73892561983,867.07
107,2611,OTTUMWA,36242.75,101.520308123,90,52501,2.28234015345,2620.59,7.34058823529,4.57509803922,8306.95
108,2612,PERRY,22949.94,70.8331481481,25,50220,1.42869424646,1754.1,5.41388888889,4.42274691358,4226.93
109,2613,COUNCIL BLUFFS,87587.02,106.813439024,78,51501,1.88393759243,6059.8,7.39,4.63954878049,19945.52
110,2614,DAVENPORT,142675.29,138.385344326,82,52807,2.3876452115,9868.23,9.57151309408,5.2323957323,32260.12
111,2616,CLINTON,154160.15,146.262001898,23,52732,1.61725757698,10585.88,10.0435294118,5.12630929791,29203.48
112,2618,CEDAR RAPIDS,21287.84,75.7574377224,57,52402,1.89670919886,1711.99,6.0924911032,4.27558718861,3501.57
113,2619,WEST DES MOINES,143958.96,140.998001959,77,50266,2.48851454873,8575.07,8.39869735553,5.566043095,24829.75
114,2620,WINDSOR HEIGHTS,97187.35,79.1427931596,77,50311,3.7371589599,6589.11,5.3657247557,5.2283713355,20689.13
115,2621,SIOUX CITY,80768.93,130.694061489,97,51105,1.71286510654,5850.95,9.4675566343,5.00563106796,18011.98
116,2622,IOWA CITY,74371.39,139.533564728,52,52240,1.60155793352,5053.06,9.48041275797,5.65587242026,7507.2
117,2623,SIOUX CITY,105500.98,102.328787585,97,51104,2.83956004025,7127.52,6.91321047527,5.22476236663,19804.07
118,2624,DUBUQUE,92340.99,143.386630435,31,52002,1.99623533156,7576.48,11.7647204969,5.19152173913,17093.93
119,2625,DAVENPORT,181481.92,186.90208033,82,52804,2.00714539431,12015.67,12.3745314109,5.20081359423,39270.06
120,2626,DES MOINES,89785.01,116.151371281,77,50311,2.01508139273,6020.27,7.78818887451,4.81269081501,16458.24
121,2627,DES MOINES,84356.91,125.905835821,77,50310,1.28016336991,5552.31,8.28702985075,4.20180597015,18166.89
122,2628,ELDORA,14489.19,89.9949689441,42,50627,1.05919264517,1265.5,7.8602484472,4.38795031056,3707.63
123,2629,COUNCIL BLUFFS,184362.74,168.367799087,78,51503,1.57169895699,11871.8,10.841826484,5.31440182648,47220.5
124,2630,WEST DES MOINES,20852.8,129.520496894,77,50266,1.0345697707,1369.73,8.50763975155,5.1101242236,4664.84
125,2633,DES MOINES,997924.42,501.217689603,77,50320,1.8466770507,61831.75,31.0556253139,6.06098945254,206799.86
126,2635,DAVENPORT,109793.2,154.856417489,82,52807,1.43359156371,6728.43,9.49002820874,5.56307475317,19905.65
127,2636,DES MOINES,71847.1,181.891392405,77,50317,1.04697352594,5135.82,13.0020759494,5.26982278481,16854.32
128,2637,DAVENPORT,82748.32,127.895394127,82,52804,1.33148709113,6473.2,10.0049459042,4.41176197836,19252.36
129,2641,COUNCIL BLUFFS,26887.2,92.0794520548,78,51501,2.06234323019,2015.53,6.9025,4.40702054795,5310.34
130,2642,PELLA,64223.84,112.083490401,63,50219,2.14097187983,4401.71,7.68186736475,5.11253054101,14350.94
131,2643,WATERLOO,74627.1,108.627510917,7,50701,2.56860272451,4867.97,7.08583697234,5.43375545852,16550.61
132,2644,FORT DODGE,127279.07,199.496974922,94,50501,1.25450248215,8051.78,12.6203448276,5.26694357367,29025.13
133,2647,CEDAR RAPIDS,113193.97,106.185712946,57,52411,3.24504785264,6584.19,6.17653846154,5.58336772983,25156.43
134,2648,WEST DES MOINES,158428.1,133.920625528,77,50265,2.30024711974,9284.07,7.84790363483,6.05005071851,44321.35
135,2649,DUBUQUE,63353.86,82.815503268,31,52001,2.05433167963,4773.9,6.24039215686,5.35712418301,12822.75
136,2650,HARLAN,52433.13,127.574525547,83,51537,1.96079767183,3510.55,8.54148418491,4.85805352798,12580.51
137,2651,WAVERLY,75700.39,93.1124108241,9,50677,3.07909092985,5533.34,6.80607626076,5.17372693727,19073.52
138,2652,MASON CITY,44868.03,107.855841346,17,50401,1.39312196022,3479.16,8.36336538462,5.00105769231,11343.72
139,2653,WASHINGTON,40854.29,95.2314452214,92,52353,2.63485511749,2834.57,6.60738927739,5.29275058275,7597.11
140,2655,CLARINDA,11721.06,93.0242857143,73,51632,1.5560092029,896.52,7.11523809524,4.82111111111,2535.87
141,2656,CORNING,11880.54,69.8855294118,22,51632,3.40525292398,777.06,4.57094117647,5.07988235294,3070.48
142,2657,BEDFORD,6130.51,54.7366964286,87,50833,2.78972901003,466.28,4.16321428571,4.65089285714,1459.28
143,2658,MOUNT AYR,4328.83,98.3825,80,50854,0.822392857143,390.0,8.86363636364,4.35454545455,567.0
144,2660,SIOUX CENTER,22505.22,80.954028777,84,51250,2.11392056355,1420.0,5.10791366906,5.19172661871,5289.26
145,2661,SHELDON,55649.93,151.634686649,71,51201,1.66062160779,3802.09,10.3599182561,4.61520435967,9013.3
146,2662,MUSCATINE,39124.65,78.8803427419,70,52761,2.2385350134,2741.94,5.52810483871,4.50850806452,8577.92
147,2663,URBANDALE,171383.33,219.722217949,77,50322,1.51940644897,9979.92,12.7947692308,5.78430769231,29761.65
148,2665,WAUKEE,126114.56,151.035401198,25,50263,1.61866034032,7466.59,8.9420239521,5.20313772455,21028.9
149,2666,ANKENY,117496.25,109.604710821,77,50023,4.03489103283,6794.93,6.33855410448,6.38212686567,25475.53
150,2667,SIOUX CITY,8456.63,70.4719166667,97,51104,2.1164468254,694.2,5.785,4.76441666667,1802.63
151,2668,LEON,3689.69,83.8565909091,27,50144,1.74820707071,257.0,5.84090909091,4.49068181818,332.43
152,2669,CORYDON,8603.63,78.9323853211,93,50060,1.97189653415,691.75,6.34633027523,5.21009174312,1891.97
153,2670,CORALVILLE,227060.96,189.691695906,52,52241,1.69302912679,13858.7,11.57786132,5.35262322473,40125.22
154,2671,JEFFERSON,37455.21,191.098010204,37,50129,1.31751277535,3122.0,15.9285714286,5.50489795918,8516.84
155,2672,WINTERSET,22373.06,118.375978836,61,50273,1.53888964475,1536.25,8.12830687831,5.29523809524,4651.32
156,2806,CLINTON,41929.39,108.344677003,23,52732,1.52582201539,3154.41,8.15093023256,4.64124031008,10736.99
157,2835,CEDAR FALLS,11751.32,102.185391304,7,50613,1.14041927766,991.5,8.62173913043,5.39443478261,1331.33
158,2836,WATERLOO,2330.58,52.9677272727,7,50703,1.9269520202,206.37,4.69022727273,4.64886363636,497.41
159,2837,WATERLOO,7695.68,108.389859155,7,50702,0.93079342723,629.25,8.86267605634,4.42816901408,2017.38
160,2838,DAVENPORT,5448.62,102.804150943,82,52806,1.73918238994,506.75,9.56132075472,5.27301886792,1532.06
161,2839,DAVENPORT,2662.88,106.5152,82,52804,0.702796190476,295.5,11.82,4.034,1154.21
162,2840,BETTENDORF,8174.06,82.5662626263,82,52722,1.90631232965,697.0,7.0404040404,5.17949494949,2287.01
163,2841,CEDAR RAPIDS,12938.88,120.92411215,57,52403,0.874792760718,1136.0,10.6168224299,5.12373831776,3906.09
164,2843,CEDAR RAPIDS,9089.97,50.2208287293,57,52402,2.92318977462,714.5,3.94751381215,5.44055248619,1372.2
165,2844,IOWA CITY,8288.71,96.3803488372,52,52240,1.68069675157,759.5,8.83139534884,5.03534883721,2179.13
166,2845,COUNCIL BLUFFS,3670.56,146.8224,78,51503,0.490552380952,279.0,11.16,4.7776,1007.46
167,2846,CEDAR RAPIDS,7393.12,58.6755555556,57,52404,1.73501086441,705.87,5.60214285714,4.73333333333,2129.52
168,2847,MARION,3106.47,72.2434883721,57,52302,1.16797711333,312.0,7.25581395349,4.57860465116,1023.87
169,2848,ANKENY,5441.14,93.8127586207,77,50023,0.889685276409,514.0,8.86206896552,4.70896551724,1234.98
170,2849,DES MOINES,2413.8,73.1454545455,77,50320,1.57765031265,169.14,5.12545454545,5.03393939394,763.98
171,2850,DES MOINES,4111.51,79.0675,77,50313,1.27925976801,307.25,5.90865384615,4.88653846154,1139.62
172,2851,FORT DODGE,3928.72,106.181621622,94,50501,1.09834942085,341.5,9.22972972973,5.15108108108,964.47
173,2852,DES MOINES,6190.65,108.607894737,77,50310,1.05603880071,477.5,8.37719298246,4.81070175439,617.84
176,2951,CLIVE,1529.4,95.5875,77,50322,1.20722718254,126.0,7.875,4.553125,1529.4
177,2953,DES MOINES,3758.06,72.2703846154,77,50316,1.1354445308,373.56,7.18384615385,3.34576923077,3758.06
178,2954,DES MOINES,12506.57,99.2584920635,77,50300,1.55487893676,915.15,7.2630952381,5.05380952381,12506.57
179,2955,DES MOINES,5796.19,92.003015873,77,50310,0.939057697153,490.5,7.78571428571,3.96714285714,5796.19
180,2956,DES MOINES,2817.78,108.376153846,77,50300,0.670073260073,242.25,9.31730769231,4.36423076923,2817.78
181,2958,DES MOINES,1814.86,82.4936363636,77,50317,0.579054834055,187.7,8.53181818182,3.32181818182,1814.86
182,2959,DES MOINES,8619.44,82.8792307692,77,50310,1.21351602564,674.0,6.48076923077,4.42259615385,8619.44
183,2961,WEST DES MOINES,592.58,98.7633333333,77,50265,2.15055555556,28.0,4.66666666667,5.85833333333,592.58
184,2962,JOHNSTON,4239.01,63.2688059701,77,50131,1.58643567875,362.0,5.40298507463,4.77298507463,4239.01
185,2963,CLIVE,4478.6,95.2893617021,77,50325,1.52967747383,273.75,5.82446808511,5.11106382979,4478.6
186,3013,BLOOMFIELD,11152.82,65.6048235294,26,52537,1.87837955182,902.75,5.31029411765,4.76217647059,2160.07
187,3041,COLFAX,8266.29,71.2611206897,50,50054,1.11854919267,783.98,6.75844827586,3.74844827586,1961.68
188,3045,BRITT,9200.93,87.6279047619,41,50423,1.62356908541,942.5,8.97619047619,4.65828571429,2899.9
189,3054,GRINNELL,12569.81,67.5796236559,79,50112,2.87725166411,733.39,3.94295698925,6.10596774194,3349.31
190,3056,CLARION,7059.64,75.9101075269,99,50525,1.03121377368,588.25,6.3252688172,4.60193548387,2195.54
191,3065,MONTEZUMA,7227.66,65.1140540541,79,50171,1.34854247104,621.0,5.59459459459,4.30045045045,801.72
192,3162,MUSCATINE,21519.65,79.408302583,70,52761,1.06997647357,2055.0,7.58302583026,3.95420664207,4828.98
193,3354,DAVENPORT,240153.72,767.26428115,82,52807,0.503161731059,16502.25,52.7228434505,6.2345686901,29695.26
194,3385,CEDAR RAPIDS,439584.35,921.56048218,57,52402,0.485501688297,31423.0,65.8763102725,6.22687631027,105921.75
195,3390,MILFORD,134738.33,171.860114796,30,51351,2.17547414578,9739.56,12.4229081633,5.10584183673,27330.77
196,3393,RICEVILLE,2334.69,83.3817857143,66,50466,0.926050170068,199.5,7.125,4.59142857143,648.84
197,3400,DES MOINES,40290.75,131.669117647,77,50317,0.547164028494,2658.62,8.68830065359,3.89316993464,9545.03
198,3403,COLUMBUS JUNCTION,9874.08,46.7965876777,58,52738,2.14005280975,671.65,3.18317535545,4.39113744076,2243.65
199,3417,MARENGO,31323.68,92.1284705882,48,52301,1.54142492997,2655.5,7.81029411765,4.57888235294,4759.52
200,3420,WINDSOR HEIGHTS,348837.36,1035.12569733,77,50311,0.441482517616,25075.5,74.4080118694,6.28264094955,83420.58
201,3437,NORWALK,20389.68,130.703076923,91,50211,0.462679737225,1737.0,11.1346153846,4.11634615385,3615.84
202,3440,DES MOINES,969.71,37.2965384615,77,50309,3.26010366461,85.95,3.30576923077,2.93884615385,949.71
203,3443,COUNCIL BLUFFS,53834.76,143.943208556,78,51503,1.58919400998,4258.46,11.3862566845,3.55326203209,6732.26
204,3447,SIOUX CITY,187650.04,647.069103448,97,51106,0.439245634632,13082.5,45.1120689655,5.95782758621,54233.74
205,3451,DEWITT,6950.28,289.595,23,52742,0.42166005291,748.5,31.1875,4.09208333333,6950.28
206,3456,CLEAR LAKE,69189.36,87.5814683544,17,50428,2.57870169247,4788.19,6.061,5.25962025316,11752.3
207,3461,STUART,11754.24,73.9260377358,1,50250,1.34605426971,1095.29,6.8886163522,4.25635220126,1964.59
208,3465,PANORA,10693.32,65.603190184,39,50216,1.47317192521,917.5,5.62883435583,4.3745398773,1863.43
209,3477,COUNCIL BLUFFS,129421.86,650.361105528,78,51501,0.330403408167,9688.5,48.6859296482,5.46924623116,16112.64
210,3484,MARCUS,4020.39,63.8157142857,18,51035,2.2271478962,344.25,5.46428571429,4.41253968254,1083.27
211,3488,BELLEVUE,18743.79,122.508431373,49,52031,1.04677631238,1481.1,9.68039215686,4.94450980392,3972.51
212,3494,WATERLOO,140733.54,574.422612245,7,50702,0.424960835378,11827.5,48.2755102041,5.62318367347,22481.34
213,3495,MONTICELLO,33346.6,37.3840807175,53,52310,3.44144496241,2658.11,2.97994394619,4.50457399103,7019.15
214,3514,FORT DODGE,35037.48,114.128599349,94,50501,2.16170898031,2266.02,7.38117263844,5.79570032573,8671.67
215,3521,COUNCIL BLUFFS,40893.92,332.470894309,78,51501,1.68827848755,1718.25,13.9695121951,7.5406504065,22330.13
216,3524,AMES,180805.62,762.892911392,85,50010,0.466997327824,12190.5,51.4367088608,6.21443037975,43825.26
217,3525,WASHINGTON,53040.25,130.641009852,92,52353,3.20021524267,3483.09,8.57903940887,5.53027093596,10447.69
218,3528,MASON CITY,16048.96,172.569462366,17,50401,0.819782812767,901.6,9.69462365591,6.61301075269,2518.24
219,3529,CHEROKEE,5886.54,50.7460344828,18,51012,3.16309161733,399.91,3.4475,5.45637931034,4916.29
220,3540,DAVENPORT,20284.2,141.847552448,82,52807,0.914173881674,1192.2,8.33706293706,5.72244755245,3452.6
221,3542,ST ANSGAR,11801.35,95.1721774194,66,50472,2.17887848822,987.25,7.96169354839,6.3260483871,4200.99
222,3549,FORT MADISON,33329.87,212.292165605,56,52627,3.35611094988,2252.62,14.3478980892,5.93694267516,7155.15
223,3562,WEST BURLINGTON,65389.26,159.87594132,29,52655,0.518931636442,5116.5,12.5097799511,5.28975550122,16819.56
224,3563,MUSCATINE,41926.36,166.374444444,70,52761,0.509713151927,3200.0,12.6984126984,5.20392857143,8480.04
225,3565,IOWA CITY,18306.77,69.6074904943,52,52246,2.18094660412,1265.89,4.81326996198,4.63205323194,3676.35
226,3573,OTTUMWA,68700.69,127.93424581,90,52501,1.94208183758,4313.9,8.03333333333,5.16108007449,16411.67
227,3576,HARTLEY,10351.74,105.63,71,51346,2.26862793165,1049.9,10.7132653061,4.38714285714,1213.25
228,3582,LEON,2169.62,108.481,27,50144,1.15361904762,174.0,8.7,5.975,162.6
229,3584,OELWEIN,27413.67,148.182,33,50662,0.891691204928,2271.53,12.2785405405,4.61691891892,6501.08
230,3587,KEOKUK,3002.46,136.475454545,56,52632,0.377793410293,310.5,14.1136363636,3.99909090909,996.36
231,3591,ACKLEY,2602.0,76.5294117647,94,50601,1.40217086835,225.5,6.63235294118,5.04647058824,803.64
232,3592,FORT DODGE,51327.84,159.899813084,42,50501,0.515440065991,4039.5,12.5841121495,5.19130841121,9170.94
233,3606,GRUNDY CENTER,7716.58,82.9739784946,38,50638,2.64446129886,596.0,6.40860215054,4.64182795699,1699.77
234,3611,LOGAN,6407.76,103.350967742,43,51546,0.454599334357,607.5,9.79838709677,4.16451612903,1389.6
